STATE,PROVINCE,CITY,BARANGAY,ZIP CODE
Mindanao,Bukidnon,Valencia City,Barobo,8709
Mindanao,Bukidnon,Valencia City,Batangan,8709
Mindanao,Bukidnon,Valencia City,Catumbalon,8709
Mindanao,Bukidnon,Valencia City,Colonia,8709
Mindanao,Bukidnon,Valencia City,Dagat-Kidavao,8709
Mindanao,Bukidnon,Valencia City,Guinoyuran,8709
Mindanao,Bukidnon,Valencia City,Kahapunan,8709
Mindanao,Bukidnon,Valencia City,Laligan,8709
Mindanao,Bukidnon,Valencia City,Lilingayon,8709
Mindanao,Bukidnon,Valencia City,Lumbo,8709
Mindanao,Bukidnon,Valencia City,Lurogan,8709
Mindanao,Bukidnon,Valencia City,Maapag,8709
Mindanao,Bukidnon,Valencia City,Mabuhay,8709
Mindanao,Bukidnon,Valencia City,Mailag,8709
Mindanao,Bukidnon,Valencia City,Nabago,8709
Mindanao,Bukidnon,Valencia City,Pinatilan,8709
Mindanao,Bukidnon,Valencia City,Poblacion,8709
Mindanao,Bukidnon,Valencia City,San Carlos,8709
Mindanao,Bukidnon,Valencia City,Sinabuagan,8709
Mindanao,Bukidnon,Valencia City,Sinayawan,8709
Mindanao,Bukidnon,Valencia City,Sugod,8709
Mindanao,Bukidnon,Valencia City,Tongantongan,8709
Mindanao,Bukidnon,Valencia City,Vintar,8709
Mindanao,Maguindanao,Cotabato City,Bagua I,9600
Mindanao,Maguindanao,Cotabato City,Bagua II,9600
Mindanao,Maguindanao,Cotabato City,Bagua III,9600
Mindanao,Maguindanao,Cotabato City,Kalanganan,9600
Mindanao,Maguindanao,Cotabato City,Kalanganan I,9600
Mindanao,Maguindanao,Cotabato City,Kalanganan II,9600
Mindanao,Maguindanao,Cotabato City,Poblacion,9600
Mindanao,Maguindanao,Cotabato City,Poblacion I,9600
Mindanao,Maguindanao,Cotabato City,Poblacion II,9600
Mindanao,Maguindanao,Cotabato City,Poblacion III,9600
Mindanao,Maguindanao,Cotabato City,Poblacion IV,9600
Mindanao,Maguindanao,Cotabato City,Poblacion IX,9600
Mindanao,Maguindanao,Cotabato City,Poblacion V,9600
Mindanao,Maguindanao,Cotabato City,Poblacion VI,9600
Mindanao,Maguindanao,Cotabato City,Poblacion VII,9600
Mindanao,Maguindanao,Cotabato City,Poblacion VIII,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights I,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights II,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights III,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights IV,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights IX,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights V,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights VI,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights VII,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights VIII,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights X,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights XI,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights XII,9600
Mindanao,Maguindanao,Cotabato City,Rosary Heights XIII,9600
Mindanao,Maguindanao,Cotabato City,Tamontaka,9600
Mindanao,Maguindanao,Cotabato City,Tamontaka I,9600
Mindanao,Maguindanao,Cotabato City,Tamontaka II,9600
Mindanao,Maguindanao,Cotabato City,Tamontaka III,9600
Mindanao,Maguindanao,Cotabato City,Tamontaka IV,9600
Mindanao,Maguindanao,Cotabato City,Tamontaka V,9600
Mindanao,Davao del Norte,Braulio E. Dujali,Cabay-Angan,8122
Mindanao,Davao del Norte,Braulio E. Dujali,Dujali,8122
Mindanao,Davao del Norte,Braulio E. Dujali,Magupising,8122
Mindanao,Davao del Norte,Braulio E. Dujali,New Casay,8122
Mindanao,Davao del Norte,Braulio E. Dujali,Tanglaw,8122
Mindanao,Davao del Norte,Carmen,Alejal,8101
Mindanao,Davao del Norte,Carmen,Anibongan,8101
Mindanao,Davao del Norte,Carmen,Asuncion,8101
Mindanao,Davao del Norte,Carmen,Cebulano,8101
Mindanao,Davao del Norte,Carmen,Guadalupe,8101
Mindanao,Davao del Norte,Carmen,Ising,8101
Mindanao,Davao del Norte,Carmen,La Paz,8101
Mindanao,Davao del Norte,Carmen,Mabaus,8101
Mindanao,Davao del Norte,Carmen,Magsaysay,8101
Mindanao,Davao del Norte,Carmen,Mangalcal,8101
Mindanao,Davao del Norte,Carmen,Minda,8101
Mindanao,Davao del Norte,Carmen,New Camiling,8101
Mindanao,Davao del Norte,Carmen,Salvacion,8101
Mindanao,Davao del Norte,Carmen,San Isidro,8101
Mindanao,Davao del Norte,Carmen,Santo Niño,8101
Mindanao,Davao del Norte,Carmen,Taba,8101
Mindanao,Davao del Norte,Carmen,Tibulao,8101
Mindanao,Davao del Norte,Carmen,Tubod,8101
Mindanao,Davao del Norte,Carmen,Tuganay,8101
Mindanao,Davao del Norte,Panabo City,A. O. Floirendo,8105
Mindanao,Davao del Norte,Panabo City,Buenavista,8105
Mindanao,Davao del Norte,Panabo City,Cacao,8105
Mindanao,Davao del Norte,Panabo City,Cagangohan,8105
Mindanao,Davao del Norte,Panabo City,Consolacion,8105
Mindanao,Davao del Norte,Panabo City,Dapco,8105
Mindanao,Davao del Norte,Panabo City,Datu Abdul Dadia,8105
Mindanao,Davao del Norte,Panabo City,Gredu,8105
Mindanao,Davao del Norte,Panabo City,J.P. Laurel,8105
Mindanao,Davao del Norte,Panabo City,Kasilak,8105
Mindanao,Davao del Norte,Panabo City,Katipunan,8105
Mindanao,Davao del Norte,Panabo City,Kauswagan,8105
Mindanao,Davao del Norte,Panabo City,Kiotoy,8105
Mindanao,Davao del Norte,Panabo City,Little Panay,8105
Mindanao,Davao del Norte,Panabo City,Mabunao,8105
Mindanao,Davao del Norte,Panabo City,Maduao,8105
Mindanao,Davao del Norte,Panabo City,Malativas,8105
Mindanao,Davao del Norte,Panabo City,Manay,8105
Mindanao,Davao del Norte,Panabo City,Nanyo,8105
Mindanao,Davao del Norte,Panabo City,New Malaga,8105
Mindanao,Davao del Norte,Panabo City,New Malitbog,8105
Mindanao,Davao del Norte,Panabo City,New Pandan,8105
Mindanao,Davao del Norte,Panabo City,New Visayas,8105
Mindanao,Davao del Norte,Panabo City,Quezon,8105
Mindanao,Davao del Norte,Panabo City,Salvacion,8105
Mindanao,Davao del Norte,Panabo City,San Francisco,8105
Mindanao,Davao del Norte,Panabo City,San Nicolas,8105
Mindanao,Davao del Norte,Panabo City,San Pedro,8105
Mindanao,Davao del Norte,Panabo City,San Vicente,8105
Mindanao,Davao del Norte,Panabo City,Santa Cruz,8105
Mindanao,Davao del Norte,Panabo City,Santo Niño,8105
Mindanao,Davao del Norte,Panabo City,Southern Davao,8105
Mindanao,Davao del Norte,Panabo City,Tagpore,8105
Mindanao,Davao del Norte,Panabo City,Upper Licanan,8105
Mindanao,Davao del Norte,Panabo City,Waterfall,8105
Mindanao,Davao del Norte,Santo Tomas,Esperanza,8112
Mindanao,Davao del Norte,Tagum City,Apokon,8100
Mindanao,Davao del Norte,Tagum City,Bincungan,8100
Mindanao,Davao del Norte,Tagum City,Busaon,8100
Mindanao,Davao del Norte,Tagum City,Canocotan,8100
Mindanao,Davao del Norte,Tagum City,Cuambogan,8100
Mindanao,Davao del Norte,Tagum City,La Filipina,8100
Mindanao,Davao del Norte,Tagum City,Liboganon,8100
Mindanao,Davao del Norte,Tagum City,Madaum,8100
Mindanao,Davao del Norte,Tagum City,Magdum,8100
Mindanao,Davao del Norte,Tagum City,Magugpo East,8100
Mindanao,Davao del Norte,Tagum City,Magugpo North,8100
Mindanao,Davao del Norte,Tagum City,Magugpo South,8100
Mindanao,Davao del Norte,Tagum City,Magugpo West,8100
Mindanao,Davao del Norte,Tagum City,Mankilam,8100
Mindanao,Davao del Norte,Tagum City,New Balamban,8100
Mindanao,Davao del Norte,Tagum City,Nueva Fuerza,8100
Mindanao,Davao del Norte,Tagum City,Pagsabangan,8100
Mindanao,Davao del Norte,Tagum City,Pandapan,8100
Mindanao,Davao del Norte,Tagum City,San Agustin,8100
Mindanao,Davao del Norte,Tagum City,San Isidro,8100
Mindanao,Davao del Norte,Tagum City,San Miguel,8100
Mindanao,Davao del Norte,Tagum City,Visayan Village,8100
Mindanao,Davao del Sur,Davao City,Acacia,8000
Mindanao,Davao del Sur,Davao City,Agdao,8000
Mindanao,Davao del Sur,Davao City,Alambre,8000
Mindanao,Davao del Sur,Davao City,Alejandra Navarro,8000
Mindanao,Davao del Sur,Davao City,Alfonso Angliongto Sr.,8000
Mindanao,Davao del Sur,Davao City,Angalan,8000
Mindanao,Davao del Sur,Davao City,Bago Aplaya,8000
Mindanao,Davao del Sur,Davao City,Bago Gallera,8000
Mindanao,Davao del Sur,Davao City,Bago Oshiro,8000
Mindanao,Davao del Sur,Davao City,Balengaeng,8000
Mindanao,Davao del Sur,Davao City,Baliok,8000
Mindanao,Davao del Sur,Davao City,Bangkas Heights,8000
Mindanao,Davao del Sur,Davao City,Baracatan,8000
Mindanao,Davao del Sur,Davao City,Barangay 1-A,8000
Mindanao,Davao del Sur,Davao City,Barangay 10-A,8000
Mindanao,Davao del Sur,Davao City,Barangay 11-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 12-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 13-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 14-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 15-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 16-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 17-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 18-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 19-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 2-A,8000
Mindanao,Davao del Sur,Davao City,Barangay 20-B,8000
Mindanao,Davao del Sur,Davao City,Barangay 21-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 22-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 23-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 24-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 25-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 26-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 27-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 28-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 29-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 3-A,8000
Mindanao,Davao del Sur,Davao City,Barangay 30-C,8000
Mindanao,Davao del Sur,Davao City,Barangay 31-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 32-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 33-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 34-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 35-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 36-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 37-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 38-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 39-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 4-A,8000
Mindanao,Davao del Sur,Davao City,Barangay 40-D,8000
Mindanao,Davao del Sur,Davao City,Barangay 5-A,8000
Mindanao,Davao del Sur,Davao City,Barangay 6-A,8000
Mindanao,Davao del Sur,Davao City,Barangay 7-A,8000
Mindanao,Davao del Sur,Davao City,Barangay 8-A,8000
Mindanao,Davao del Sur,Davao City,Barangay 9-A,8000
Mindanao,Davao del Sur,Davao City,Bato,8000
Mindanao,Davao del Sur,Davao City,Bayabas,8000
Mindanao,Davao del Sur,Davao City,Biao Escuela,8000
Mindanao,Davao del Sur,Davao City,Biao Guianga,8000
Mindanao,Davao del Sur,Davao City,Biao Joaquin,8000
Mindanao,Davao del Sur,Davao City,Binugao,8000
Mindanao,Davao del Sur,Davao City,Bucana,8000
Mindanao,Davao del Sur,Davao City,Buhangin,8000
Mindanao,Davao del Sur,Davao City,Bunawan,8000
Mindanao,Davao del Sur,Davao City,Cabantian,8000
Mindanao,Davao del Sur,Davao City,Calinan,8000
Mindanao,Davao del Sur,Davao City,Camansi,8000
Mindanao,Davao del Sur,Davao City,Carmen,8000
Mindanao,Davao del Sur,Davao City,Catalunan Grande,8000
Mindanao,Davao del Sur,Davao City,Catalunan Pequeño,8000
Mindanao,Davao del Sur,Davao City,Cawayan,8000
Mindanao,Davao del Sur,Davao City,Centro,8000
Mindanao,Davao del Sur,Davao City,Communal,8000
Mindanao,Davao del Sur,Davao City,Crossing Bayabas,8000
Mindanao,Davao del Sur,Davao City,Dacudao,8000
Mindanao,Davao del Sur,Davao City,Daliao,8000
Mindanao,Davao del Sur,Davao City,Daliaon Plantation,8000
Mindanao,Davao del Sur,Davao City,Dominga,8000
Mindanao,Davao del Sur,Davao City,Dumoy,8000
Mindanao,Davao del Sur,Davao City,Gov. Paciano Bangoy,8000
Mindanao,Davao del Sur,Davao City,Gov. Vicente Duterte,8000
Mindanao,Davao del Sur,Davao City,Ilang,8000
Mindanao,Davao del Sur,Davao City,Indangan,8000
Mindanao,Davao del Sur,Davao City,"Kap. Tomas Monteverde, Sr.",8000
Mindanao,Davao del Sur,Davao City,Kilate,8000
Mindanao,Davao del Sur,Davao City,Lacson,8000
Mindanao,Davao del Sur,Davao City,Lampianao,8000
Mindanao,Davao del Sur,Davao City,Langub,8000
Mindanao,Davao del Sur,Davao City,Lapu-lapu,8000
Mindanao,Davao del Sur,Davao City,"Leon Garcia, Sr.",8000
Mindanao,Davao del Sur,Davao City,Lizada,8000
Mindanao,Davao del Sur,Davao City,Los Amigos,8000
Mindanao,Davao del Sur,Davao City,Lubogan,8000
Mindanao,Davao del Sur,Davao City,Ma-a,8000
Mindanao,Davao del Sur,Davao City,Magtuod,8000
Mindanao,Davao del Sur,Davao City,Mahayag,8000
Mindanao,Davao del Sur,Davao City,Malagos,8000
Mindanao,Davao del Sur,Davao City,Manambulan,8000
Mindanao,Davao del Sur,Davao City,Mandug,8000
Mindanao,Davao del Sur,Davao City,Marapangi,8000
Mindanao,Davao del Sur,Davao City,Matina Aplaya,8000
Mindanao,Davao del Sur,Davao City,Matina Biao,8000
Mindanao,Davao del Sur,Davao City,Matina Crossing,8000
Mindanao,Davao del Sur,Davao City,Matina Pangi,8000
Mindanao,Davao del Sur,Davao City,Mintal,8000
Mindanao,Davao del Sur,Davao City,Mudiang,8000
Mindanao,Davao del Sur,Davao City,New Carmen,8000
Mindanao,Davao del Sur,Davao City,New Valencia,8000
Mindanao,Davao del Sur,Davao City,Pampanga,8000
Mindanao,Davao del Sur,Davao City,Panacan,8000
Mindanao,Davao del Sur,Davao City,Rafael Castillo,8000
Mindanao,Davao del Sur,Davao City,Riverside,8000
Mindanao,Davao del Sur,Davao City,San Antonio,8000
Mindanao,Davao del Sur,Davao City,Santo Niño,8000
Mindanao,Davao del Sur,Davao City,Sasa,8000
Mindanao,Davao del Sur,Davao City,Sirawan,8000
Mindanao,Davao del Sur,Davao City,Subasta,8000
Mindanao,Davao del Sur,Davao City,Sumimao,8000
Mindanao,Davao del Sur,Davao City,Tacunan,8000
Mindanao,Davao del Sur,Davao City,Tagluno,8000
Mindanao,Davao del Sur,Davao City,Talandang,8000
Mindanao,Davao del Sur,Davao City,Talomo,8000
Mindanao,Davao del Sur,Davao City,Talomo River,8000
Mindanao,Davao del Sur,Davao City,Tamugan,8000
Mindanao,Davao del Sur,Davao City,Tibungco,8000
Mindanao,Davao del Sur,Davao City,Tigatto,8000
Mindanao,Davao del Sur,Davao City,Toril,8000
Mindanao,Davao del Sur,Davao City,Tugbok,8000
Mindanao,Davao del Sur,Davao City,Ubalde,8000
Mindanao,Davao del Sur,Davao City,Ula,8000
Mindanao,Davao del Sur,Davao City,Vicente Hizon Sr.,8000
Mindanao,Davao del Sur,Davao City,Waan,8000
Mindanao,Davao del Sur,Davao City,Wilfredo Aquino,8000
Mindanao,Davao del Sur,Davao City,Wines,8000
Mindanao,Davao del Sur,Digos City,Aplaya,8002
Mindanao,Davao del Sur,Digos City,Balabag,8002
Mindanao,Davao del Sur,Digos City,Binaton,8002
Mindanao,Davao del Sur,Digos City,Cogon,8002
Mindanao,Davao del Sur,Digos City,Colorado,8002
Mindanao,Davao del Sur,Digos City,Dawis,8002
Mindanao,Davao del Sur,Digos City,Dulangan,8002
Mindanao,Davao del Sur,Digos City,Goma,8002
Mindanao,Davao del Sur,Digos City,Igpit,8002
Mindanao,Davao del Sur,Digos City,Kapatagan,8002
Mindanao,Davao del Sur,Digos City,Kiagot,8002
Mindanao,Davao del Sur,Digos City,Lungag,8002
Mindanao,Davao del Sur,Digos City,Mahayahay,8002
Mindanao,Davao del Sur,Digos City,Matti,8002
Mindanao,Davao del Sur,Digos City,Ruparan,8002
Mindanao,Davao del Sur,Digos City,San Agustin,8002
Mindanao,Davao del Sur,Digos City,San Jose,8002
Mindanao,Davao del Sur,Digos City,San Miguel,8002
Mindanao,Davao del Sur,Digos City,San Roque,8002
Mindanao,Davao del Sur,Digos City,Sinawilan,8002
Mindanao,Davao del Sur,Digos City,Soong,8002
Mindanao,Davao del Sur,Digos City,Tiguman,8002
Mindanao,Davao del Sur,Digos City,Tres De Mayo,8002
Mindanao,Davao del Sur,Digos City,Zone 1,8002
Mindanao,Davao del Sur,Digos City,Zone 2,8002
Mindanao,Davao del Sur,Digos City,Zone 3,8002
Mindanao,Davao del Sur,Santa Cruz,Astorga,8001
Mindanao,Davao del Sur,Santa Cruz,Bato,8001
Mindanao,Davao del Sur,Santa Cruz,Coronon,8001
Mindanao,Davao del Sur,Santa Cruz,Darong,8001
Mindanao,Davao del Sur,Santa Cruz,Inawayan,8001
Mindanao,Davao del Sur,Santa Cruz,Jose Rizal,8001
Mindanao,Davao del Sur,Santa Cruz,Matutungan,8001
Mindanao,Davao del Sur,Santa Cruz,Melilia,8001
Mindanao,Davao del Sur,Santa Cruz,Saliducon,8001
Mindanao,Davao del Sur,Santa Cruz,Sinoron,8001
Mindanao,Davao del Sur,Santa Cruz,Tagabuli,8001
Mindanao,Davao del Sur,Santa Cruz,Tuban,8001
Mindanao,Davao del Sur,Santa Cruz,Zone I,8001
Mindanao,Davao del Sur,Santa Cruz,Zone II,8001
Mindanao,Davao del Sur,Santa Cruz,Zone III,8001
Mindanao,Davao del Sur,Santa Cruz,Zone IV,8001
Mindanao,Lanao del Norte,Bacolod,Babalaya,9205
Mindanao,Lanao del Norte,Bacolod,Babalayan Townsite,9205
Mindanao,Lanao del Norte,Bacolod,Binuni,9205
Mindanao,Lanao del Norte,Bacolod,Demologan,9205
Mindanao,Lanao del Norte,Bacolod,Esperanza,9205
Mindanao,Lanao del Norte,Bacolod,Liangan East,9205
Mindanao,Lanao del Norte,Bacolod,Mati,9205
Mindanao,Lanao del Norte,Bacolod,Minaulon,9205
Mindanao,Lanao del Norte,Bacolod,Pagayawan,9205
Mindanao,Lanao del Norte,Bacolod,Poblacion Bacolod,9205
Mindanao,Lanao del Norte,Bacolod,Rupagan,9205
Mindanao,Lanao del Norte,Baloi,Maria-Cristina,9217
Mindanao,Lanao del Norte,Iligan City,Abuno,9200
Mindanao,Lanao del Norte,Iligan City,Acmac,9200
Mindanao,Lanao del Norte,Iligan City,Bagong Silang,9200
Mindanao,Lanao del Norte,Iligan City,Bonbonon,9200
Mindanao,Lanao del Norte,Iligan City,Bunawan,9200
Mindanao,Lanao del Norte,Iligan City,Buru-un,9200
Mindanao,Lanao del Norte,Iligan City,Dalipuga,9200
Mindanao,Lanao del Norte,Iligan City,Del Carmen,9200
Mindanao,Lanao del Norte,Iligan City,Ditucalan,9200
Mindanao,Lanao del Norte,Iligan City,Hinaplanon,9200
Mindanao,Lanao del Norte,Iligan City,Kabacsanan,9200
Mindanao,Lanao del Norte,Iligan City,Kiwalan,9200
Mindanao,Lanao del Norte,Iligan City,Luinab,9200
Mindanao,Lanao del Norte,Iligan City,Mahayhay,9200
Mindanao,Lanao del Norte,Iligan City,Maria Cristina,9200
Mindanao,Lanao del Norte,Iligan City,Palao,9200
Mindanao,Lanao del Norte,Iligan City,Poblacion,9200
Mindanao,Lanao del Norte,Iligan City,Puga-an,9200
Mindanao,Lanao del Norte,Iligan City,San Miguel,9200
Mindanao,Lanao del Norte,Iligan City,San Roque,9200
Mindanao,Lanao del Norte,Iligan City,Santa Elena,9200
Mindanao,Lanao del Norte,Iligan City,Santa Filomena,9200
Mindanao,Lanao del Norte,Iligan City,Santiago,9200
Mindanao,Lanao del Norte,Iligan City,Santo Rosario,9200
Mindanao,Lanao del Norte,Iligan City,Saray-Tibanga,9200
Mindanao,Lanao del Norte,Iligan City,Suarez,9200
Mindanao,Lanao del Norte,Iligan City,Tambacan,9200
Mindanao,Lanao del Norte,Iligan City,Tibanga,9200
Mindanao,Lanao del Norte,Iligan City,Tipanoy,9200
Mindanao,Lanao del Norte,Iligan City,Tominobo Proper,9200
Mindanao,Lanao del Norte,Iligan City,Tominobo Upper,9200
Mindanao,Lanao del Norte,Iligan City,Tubod,9200
Mindanao,Lanao del Norte,Iligan City,Ubaldo Laya,9200
Mindanao,Lanao del Norte,Iligan City,Upper Hinaplanon,9200
Mindanao,Lanao del Norte,Iligan City,Villa Verde,9200
Mindanao,Lanao del Norte,Kauswagan,Bagumbayan,9202
Mindanao,Lanao del Norte,Kauswagan,Bara-ason,9202
Mindanao,Lanao del Norte,Kauswagan,Inudaran,9202
Mindanao,Lanao del Norte,Kauswagan,Kawit Occidental,9202
Mindanao,Lanao del Norte,Kauswagan,Kawit Oriental,9202
Mindanao,Lanao del Norte,Kauswagan,Libertad,9202
Mindanao,Lanao del Norte,Kauswagan,Paiton,9202
Mindanao,Lanao del Norte,Kauswagan,Poblacion,9202
Mindanao,Lanao del Norte,Kauswagan,Tacub,9202
Mindanao,Lanao del Norte,Kauswagan,Tingintingin,9202
Mindanao,Lanao del Norte,Kauswagan,Tugar,9202
Mindanao,Lanao del Norte,Kolambugan,Kulasihan,9207
Mindanao,Lanao del Norte,Kolambugan,Muntay,9207
Mindanao,Lanao del Norte,Kolambugan,Poblacion,9207
Mindanao,Lanao del Norte,Linamon,Busque,9201
Mindanao,Lanao del Norte,Linamon,Larapan,9201
Mindanao,Lanao del Norte,Linamon,Magoong,9201
Mindanao,Lanao del Norte,Linamon,Napo,9201
Mindanao,Lanao del Norte,Linamon,Poblacion,9201
Mindanao,Lanao del Norte,Linamon,Purakan,9201
Mindanao,Lanao del Norte,Linamon,Robocon,9201
Mindanao,Lanao del Norte,Linamon,Samburon,9201
Mindanao,Lanao del Norte,Maigo,Balagatasa,9206
Mindanao,Lanao del Norte,Maigo,Camp 1,9206
Mindanao,Lanao del Norte,Maigo,Claro M. Recto,9206
Mindanao,Lanao del Norte,Maigo,Inoma,9206
Mindanao,Lanao del Norte,Maigo,Kulasihan,9206
Mindanao,Lanao del Norte,Maigo,Labuay,9206
Mindanao,Lanao del Norte,Maigo,Liangan West,9206
Mindanao,Lanao del Norte,Maigo,Mahayahay,9206
Mindanao,Lanao del Norte,Maigo,Maliwanag,9206
Mindanao,Lanao del Norte,Maigo,Mentring,9206
Mindanao,Lanao del Norte,Maigo,Poblacion,9206
Mindanao,Lanao del Norte,Maigo,Santa Cruz,9206
Mindanao,Lanao del Norte,Maigo,Segapod,9206
Mindanao,Misamis Occidental,Aloran,Banisilon,7206
Mindanao,Misamis Occidental,Aloran,Burgos,7206
Mindanao,Misamis Occidental,Aloran,Calube,7206
Mindanao,Misamis Occidental,Aloran,Caputol,7206
Mindanao,Misamis Occidental,Aloran,Casusan,7206
Mindanao,Misamis Occidental,Aloran,Conat,7206
Mindanao,Misamis Occidental,Aloran,Culpan,7206
Mindanao,Misamis Occidental,Aloran,Dalisay,7206
Mindanao,Misamis Occidental,Aloran,Dullan,7206
Mindanao,Misamis Occidental,Aloran,Ibabao,7206
Mindanao,Misamis Occidental,Aloran,Labo,7206
Mindanao,Misamis Occidental,Aloran,Lawa-an,7206
Mindanao,Misamis Occidental,Aloran,Lobogon,7206
Mindanao,Misamis Occidental,Aloran,Lumbayao,7206
Mindanao,Misamis Occidental,Aloran,Macubon,7206
Mindanao,Misamis Occidental,Aloran,Makawa,7206
Mindanao,Misamis Occidental,Aloran,Manamong,7206
Mindanao,Misamis Occidental,Aloran,Matipaz,7206
Mindanao,Misamis Occidental,Aloran,Maular,7206
Mindanao,Misamis Occidental,Aloran,Mitazan,7206
Mindanao,Misamis Occidental,Aloran,Mohon,7206
Mindanao,Misamis Occidental,Aloran,Monterico,7206
Mindanao,Misamis Occidental,Aloran,Nabuna,7206
Mindanao,Misamis Occidental,Aloran,Ospital,7206
Mindanao,Misamis Occidental,Aloran,Palayan,7206
Mindanao,Misamis Occidental,Aloran,Pelong,7206
Mindanao,Misamis Occidental,Aloran,Roxas,7206
Mindanao,Misamis Occidental,Aloran,San Pedro,7206
Mindanao,Misamis Occidental,Aloran,Santa Ana,7206
Mindanao,Misamis Occidental,Aloran,Taguanao,7206
Mindanao,Misamis Occidental,Aloran,Tawi-tawi,7206
Mindanao,Misamis Occidental,Aloran,Toril,7206
Mindanao,Misamis Occidental,Aloran,Tubod,7206
Mindanao,Misamis Occidental,Aloran,Tuburan,7206
Mindanao,Misamis Occidental,Aloran,Tugaya,7206
Mindanao,Misamis Occidental,Aloran,Zamora,7206
Mindanao,Misamis Occidental,Bonifacio,Bag-ong Anonang,7215
Mindanao,Misamis Occidental,Bonifacio,Bagumbang,7215
Mindanao,Misamis Occidental,Bonifacio,Baybay,7215
Mindanao,Misamis Occidental,Bonifacio,Bolinsong,7215
Mindanao,Misamis Occidental,Bonifacio,Buenavista,7215
